id,txt
23613,"保安宮 嘛 特別 捐贈 三千萬 日幣 ，"
23614,"對 新曆 四月 十七號 ，"
23615,"一直到 五月 四號 ，"
23616,"保安宮 頭前的 廣場 ，"
23617,"逐工 暗時 七點 到 九點半 ，"
23618,"嘛攏有 精彩的 歌仔戲 、"
23619,"布袋戲 以及 舞台劇 的 演出 ，"
23620,"民眾 會使 感受 保生文化祭 的 鬧熱 氣氛 。"
23621,"鄭南榕 為 自由 自焚 巡篤"
23622,"民視新聞報導"
23623,"性命 誠 可貴 ，"
23624,"愛情 價 較懸 ，"
23625,"若為 自由 故 ，"
23626,"兩者 皆可拋 ，"
23627,"這首詩 通講是 自由時代 總編輯 鄭南榕 一生的 寫照 ，"
23628,"一九八九年 四月 七號 擔任 雜誌 總編輯 的 鄭南榕 ，"
23629,"因為 刊登 臺灣共和國 憲法 草案 ，"
23630,"被 中國國民黨 當局 扣上 叛亂的 罪名 ，"
23631,"鄭南榕 伊 無惜 引火自焚 ，"
23632,"嘛毋願 被逮捕 。"
23633,"講起 這段 往事 ，"
23634,"鄭南榕 的 家後 ，"
23635,"嘛是 前 行政院 副院長 揜鞠難 ，"
23636,"猶原是 痛心 傷感 ，"
23637,"當時 鄭南榕 公開 宣示 ，"
23638,"中國國民黨 捎袂著 我的人 ，"
23639,"只會通 捎著 我的 死體 ，"
23640,"足濟人 攏掠準 這句話 只是 罔講 ，"
23641,"無想著 警察 上門 了後 ，"
23642,"鄭南榕 真的 以新巡斗 。"
23643,"佇 人生的 道路頂 ，"
23644,"不管 追求 理想 佮 愛情 鄭南榕 攏無抽退 ，"
23645,"有關 鄭南榕 佮 揜鞠難 的 故事 ，"
23646,"請鎖定 九號 暗時 胡婉玲 主持的 臺灣演義 。"
23647,"名車 遭竊 晶片鎖 無防賊 車主 火著"
23648,"民視新聞報導"
23649,"高雄市 一名 陳先生 投話 ，"
23650,"買了 一台 兩百外萬 ，"
23651,"標榜 晶片鎖 防賊的 名車 ，"
23652,"原掠做 安全性懸 保障 嘛濟 ，"
23653,"毋過 無想到 愛車 猶是 遭竊 ，"
23654,"車主 講 賊仔 上門 無到 五分鐘 ，"
23655,"都共 規台車 攏開走 ，"
23656,"予 車主 僥疑 車商 講法 ，"
23657,"名車 防賊系統 敢講 遮爾弱 毋 ，"
23658,"要欲揣 消保官 評評理 ，"
23659,"監視器 六著 賊仔 偷 名車 ，"
23660,"偷車賊 開著 仝廠牌 名車 犯案 ，"
23661,"毋但 車門 晶片鎖 被 輕鬆 拍開 ，"
23662,"方向盤 的 倚 七千箍 的 枴仔鎖 嘛 瞬間 被徙走 ，"
23663,"陳先生 遭竊 一禮拜前 ，"
23664,"車 都被 破窗 侵入過 一擺 ，"
23665,"偷走 手機 佮 現金 ，"
23666,"事後 佇 厝門口 加裝 警報器 ，"
23667,"想袂到 賊仔 上尾 了無到 五分鐘 ，"
23668,"猶是 共 愛車 規台 開走 ，"
23669,"陳先生 真火就 講 掠做 嘛罪 安全性懸 ，"
23670,"保障罪 煞猶是 被偷 ，"
23671,"車商 以 高層 開會中 毋願 表示 意見 。"
23672,"南瑤宮 媽祖 回鑾 花壇 踅街"
23673,"民視新聞報導"
23674,"彰化 南瑤宮 媽祖 回鑾 ，"
23675,"到 嘉義縣 笨港 三工兩暝 的 進香 踅街 ，"
23676,"十七號 早起 三个 媽祖分會 ，"
23677,"分 兩條 路線 來到 花壇 集合 ，"
23678,"沿途 受著 信眾 虔誠 𢯾拜 ，"
23679,"綴尾 佇 彰化 市區 ，"
23680,"展開 安坐大典 進前的 盛大 踅街 。"
23681,"轎班 猶未 到位 炮仔聲 先響起 ，"
23682,"千里眼 、 順風耳 開路 護法 ，"
23683,"引𤆬 老二媽會 的 鑾轎 陣頭 ，"
23684,"另外 一路 的 興二媽 佮 老五媽會 ，"
23685,"嘛來到 彰化 花壇 聽候 南瑤宮 媽祖 ，"
23686,"中部 四縣市 有超過 十五萬 信徒 ，"
23687,"十个 媽祖會 每年 輪流 舉辦 踅街活動 ，"
23688,"閬 十二年 一擺的 「 換龍袍 」 活動 。"
23689,"今年 拄好是 老二媽會 舉辦 ，"
23690,"配合 興二媽 佮 老五媽會 的 參與 ，"
23691,"踅街 慶典 創下 十二年來 規模 上大的 紀錄 ，"
23692,"三工兩暝 的 進香陣頭 ，"
23693,"行透 嘉義縣 笨港 、 新港 ，"
23694,"猶有 雲林 十外个 庄頭 ，"
23695,"上尾 佇 花壇 福安宮 接駕 前往 彰化 市區 。"
23696,"三十六年 お⿰でん擔 無仝款 下晡茶"
23697,"民視新聞報導"
23698,"高雄人 無仝款 的 下晡茶 是 お⿰でん擔 ，"
23699,"前金區 有一个 賣了 三十六年 的 擔仔 ，"
23700,"頭家 搬了 三擺 次 ，"
23702,"到底 有啥物 好料的 ？"
23703,"滿頭 銀髮 的 烏輪仔八 ，"
23704,"有啥物 撇步 留牢 人客 的 胃 ！"
23705,"老主顧 來食 烏撚 ，"
23706,"不管 內用 、 偌紮 、 濟咧食 、 徛咧食 ，"
23707,"攏無袂記 食一碗 清湯 ，"
23708,"猶有人 打包 轉去 煮麵 ，"
23709,"烏輪仔八 共 人客 準做 家己人 招待 ，"
23710,"共 お⿰でん擔 經營甲 親像 人客 家己的 灶跤 ，"
23711,"逐工 親自 採購的 新鮮 好料 ，"
23712,"親像 清熥 喙逆襪菜 、"
23713,"炰 虱目魚皮 ， 抑是 豬皮 ，"
23714,"柴魚鉼 加上 青菜 熬煮的 清甜 高湯 ，"
23715,"予人 臨袂牢 的 一碗 紲 一碗 ，"
23716,"新鮮 好料 、 限量 供應 ，"
23717,"お⿰でん擔 三度 徙岫 ，"
23718,"而且 吸引 一批 老顧客 綴落 伊 搬厝 ，"
23719,"用心 經營 ， 見人褒 。"
23720,"爆炸 力頭 傷強 懷疑 香店 囤積 炮仔"
23721,"民視新聞報導"
23722,"新興堂 香店 已經有 七十五年 歷史 ，"
23723,"如今 發生 大爆炸 死傷慘重 ，"
23724,"有 厝邊 出面 指控 香店內 有 囤積 炮仔 ，"
23725,"毋過 香店 歷經 前後 五擺 消防安檢 合格 ，"
23726,"無 被 檢查出 囤積 炮仔 ，"
23727,"安檢 過程 明顯 出現 空隙 ，"
23728,"新興堂 香店 大爆炸 ，"
23729,"牽拖 周邊 兩百公尺 範圍的 民宅 ，"
23730,"有一寡 厝宅 嚴重 毀損 ，"
23731,"現場的 死傷慘重 ，"
23732,"為啥物 會發生 按呢 恐怖的 大爆炸 ？"
23733,"當地 民眾 指控 ，"
23734,"攏是 新興堂 香店內 囤積的 炮仔 惹的禍 ，"
23735,"毋過 新北市 消防局 安檢 部分 煞顯示 ，"
23736,"兩年來 五擺 安檢 全部 過關 ，"
23737,"嘛 查無著 任何 炮仔 ，"
23738,"今年 二月 八號 香店的 安檢 相片 ，"
23739,"嘛 顯示 一切 正常 無問題 ，"
23740,"按怎 這擺 爆炸 竟然 遮爾 嚴重 ？"
23741,"厝邊 懷疑 案情 並無單純 。"
23742,"一代 笑匠 許袂了 奢颺 心酸"
23743,"民視新聞報導"
23744,"已故的 知名 喜劇 演員 許袂了 ，"
23745,"一寡人 對 伊的 電影 應該 攏袂生份 ，"
23746,"短短 無到 六年 ，"
23747,"拍了 六十四部 電影 ，"
23748,"這个 紀錄 到這馬 無人通破 。"
23749,"伊的 多情 、 風流 嘛是 影壇 津津樂道 的 話題 ，"
23750,"毋過 ， 奢颺 背後 ，"
23751,"許賣了 毋但 身世成謎 ，"
23752,"心內 閣 藏咧 不為人知 的 痛苦 、 心酸 ，"
23753,"佇 公務員 月給 約約 干焦 三千箍 的 年代 ，"
23754,"許賣了 叫做 一部 電影 片酬 懸到 兩百八十萬 ，"
23755,"是 倚欲 公務員 厄急 的 一千倍 ，"
23756,"尻脊後 烏道 煞共 許袂了 做 搖錢樹 ，"
23757,"半硬軟 迫 伊 日暝拚命 接 表演秀 拍戲 ，"
23758,"猶 想辦法 苛扣 伊的 酬勞 ，"
23759,"甚至 提供 嗎啡 毒品 ，"
23760,"予 伊 欶 提神 ，"
23761,"致使 許袂了 三十四歲 都 大量 吐血 身亡 ，"
23762,"一代 喜劇 笑匠 許袂了 ，"
23763,"真實 生活 上尾 煞 悲劇 收場 。"
23764,"臺灣演義 節目 ，"
23765,"詳細 介紹 一代 笑匠 許袂了 的 悲喜傳奇 。"
23766,"臺糖 古蹟 石柱 被 準做 烘肉架仔"
23767,"民視新聞報導"
23768,"古蹟 閣拄著 破壞 ，"
23769,"已經 被 臺南市政府 列做 市定古蹟 ，"
23770,"臺糖 負責 管理的 臺南市 永康 三崁店 糖廠 ，"
23771,"舊宿舍區 內面 日本神社 遺址 ，"
23772,"因為 缺乏 維護 管理 ，"
23773,"欄杆 石柱 敧倒 毀壞 ，"
23774,"甚至 被 外籍勞工 拆落 做 烘肉架仔 ，"
23775,"臺南市 文化局 痛批 臺糖 無 善盡 維護 責任 ，"
23776,"已經有 八十年 歷史的 古蹟 ，"
23777,"三崁店 糖廠 的 日本神社 ，"
23778,"民眾 指出 不三時有 遊民 聚集 ，"
23779,"甚至有 外籍勞工 佇 古蹟 石柱 烘肉 ，"
23780,"雖然有 警告 標示 ，"
23781,"塗跤 猶會使 看著 烘肉 的 痕跡 ，"
23782,"神社 的 石柱內 嘛有 食過的 便當盒 ，"
23783,"周圍 欄杆 已經 敧倒 毀壞 ，"
23784,"甚至 猶被 外勞 拆落 準做 烘肉架仔 ，"
23785,"文化局 批評 臺糖 藉口 無經費 推卸 責任 ，"
23786,"由在 古蹟 拋荒 ，"
23787,"上尾 臺糖公司 壅引 會加強 巡視 。"
23788,"放流水 回收 臺中港 一年 省 三百萬"
23789,"自由時報報導"
23790,"配合 推動 水資源 閣利用 ，"
23791,"臺中港務局 欲 起 蓄水池 ，"
23792,"港區 業者 使用的 放流水 回收 閣利用 ，"
23793,"估計 每年 凍省 水費 新臺票 三百萬 ，"
23794,"臺中港務局 今仔日 例行 記者會 表示 ，"
23795,"初步 調查 業者 每天 放流水 的 水量 大約 一萬擋 ，"
23796,"港務局 按算 每天 一千擋 放流水 ，"
23797,"欲 搝管線 引用 並且 起 水池 收囥 ，"
23798,"做為 壓制 港區 道路 塗粉 ，"
23799,"猶有 植栽 沃水 用途 。"
23800,"臺中港務局 估計 ，"
23802,"一年 大約 凍省 三百萬 水費 。"
23803,"臺中港務局 鼓勵 未來 進駐 港區 業者 ，"
23804,"家己 投資 再生水廠 ，"
23805,"提升 工業用水 效率 ，"
23806,"予 水資源 會通 永續利用 。"
23807,"註生娘娘 誕辰 保安宮 湧入 信徒"
23808,"民視新聞報導"
23809,"農曆 三月 二十號 是 七娘媽 誕辰 ，"
23810,"大龍峒 保安宮 的 誕辰 法會 ，"
23811,"照例 吸引 上千 信徒 湧入 參拜 ，"
23812,"七娘媽 閣清做 註生娘娘 抑是 俗稱 「 註生媽 」 ，"
23813,"掌管 婦女 生育 ，"
23814,"袂少 求囝兒 信眾 攏會來 向 七娘媽 下願 ，"
23815,"願望 達成的 人 紮著 全雞 佮 油飯 來還願 ，"
23816,"臺灣的 傳統戲曲 「 大雙喜 」 ，"
23817,"描述 兩家人 愈無價 、 男無娶 的 故事 ，"
23818,"拄好 七娘媽 誕辰 ，"
23819,"保安宮 借著 戲曲 祝壽 ，"
23820,"嘛 反映 生育率 偏低 現況 ，"
23821,"七娘媽 俗稱 「 註生媽 」 ，"
23822,"專門 掌管 婦女 有身 和 生產 ，"
23823,"愛欲 求囝兒 都會 想著 七娘媽 ，"
23824,"有人 祈求 七娘媽 賜予 家己 象桮 ，"
23825,"猶有 老母 𤆬來 囡仔 同齊 祈福 還願 。"
23826,"每年 大龍峒 保安宮 七娘媽 誕辰 法會 ，"
23827,"攏會 吸引 上千名 信徒 ，"
23828,"紮著 生花 素果 來到 保安宮 參拜 ，"
23829,"廟方講 紮著 虔誠的心 正是 上重要的 ，"
23830,"只要 心誠 啥物 攏會靈 。"
23831,"客運 擋起 一禮拜 楗袂牢 閣欲豈"
23832,"民視新聞報導"
23833,"國道客運 原本 等禮拜 欲起價 ，"
23834,"公路總局 趕緊揣 業者 開會 ，"
23835,"提出 補貼 措施 並 道德款勸 ，"
23836,"業者 上尾 緊急 宣佈 擋起 ，"
23837,"毋過 才隔了 一禮拜 ，"
23838,"業者 遲遲 等袂著 具體的 補貼方案 ，"
23839,"二十六號 閣 貼出 欲起價 的 公告 ，"
23840,"民眾 怨嘆 一下仔起 逸會仔無起 ，"
23841,"頂禮拜 才講 欲擋起 的 國道客運 ，"
23842,"這禮拜 閣欲 起價矣 ，"
23843,"四月 十九號 國光 、 統聯 攏有 公告 欲條嫁 ，"
23844,"甚至 阿羅哈 佇當工 取消 北高 優惠 ，"
23845,"下晡 公路總局 揣 業者 開會 表示 會補貼 ，"
23846,"愛 逐家 共同 體諒 時機艱難 ，"
23847,"業者 佇 暗時 六 點 緊急 宣布 擋起 ，"
23848,"無想著 干焦 體諒 一禮拜 ，"
23849,"二十五號 業者 閣 公告 楗袂牢 欲起價 矣 。"
23850,"就算 補貼 落來 業者 猶是 起價 ，"
23851,"只要 票價 無超過 法定上限 ，"
23852,"公路總局 嘛 無辦法 ，"
23853,"上冤枉的 都是 消費者 矣 。"
23854,"郭冠英 罵人 宦犬 高等法院 猶 判賠"
23855,"自由時報報導"
23856,"前 新聞局 駐外人員 郭冠英 被指控 ，"
23857,"用 筆名 撰文 詈罵 臺灣大學 經濟系 教授 陳師孟 ，"
23858,"以及 媒體人 金恆煒 兩人 是 「 暴獨 的 宦犬 」 ，"
23859,"臺灣高等法院 今仔日 維持 原判 ，"
23860,"郭冠英 應該 分別 賠 兩人 新臺票 十五萬箍 ，"
23861,"全案 猶原 會使 上訴 。"
23862,"判決書 內容 指出 ，"
23863,"郭冠英 等年 十二月 擔任 新聞局 駐外人員 ，"
23864,"用 「 范蘭欽 」 做 筆名 ，"
23865,"撰寫 「 邏輯 敢會 靠 白痴 創𠕇 」 文章 ，"
23866,"投稿 文章 內容 詈罵 陳師孟 佮 金恆煒 ，"
23867,"所做的 攏是 「 為 暴獨 族群 助紂為虐 」 ，"
23868,"並且用 「 暴獨 的 宦犬 」 頂 詞句 罵 兩人 ，"
23869,"遭 陳師孟 、 金恆煒 兩人 提出 告訴 。"
23870,"刑事 的 部分 ，"
23871,"郭冠英 被按照 誹謗罪 判處 拘役 五十工 ，"
23872,"會使 易科罰金 定雁 。"
23873,"陳師孟 、 金恆煒 另外 提出 民事訴訟 ，"
23874,"分別 求償 一百五十五萬箍 ，"
23875,"並且 要求 登報 會失禮 。"
23876,"民調 結盟 蔡英文 驚險 贏 得 初選"
23877,"民視新聞報導"
23878,"民進黨 總統初選 結果 今仔日 中晝 公佈 ，"
23879,"儘管 蔡英文 、 蘇貞昌 佇 對比式 民調 當中 ，"
23880,"攏有 贏過 馬英九 ，"
23881,"不過 互相 比較 兩人的 支持度 了後 ，"
23882,"蔡英文 用 百分之 一點三五 的 微微仔 差距 擊敗 蘇貞昌 ，"
23883,"民進黨 代理黨主席 柯建銘 講 ，"
23884,"這是 團結 合作的 開始 ，"
23885,"嘛期待 再次 扛起 執政 重任 。"
23886,"蔡英文 、 蘇貞昌 兩人 民調 攏贏過 馬英九 ，"
23887,"因此 兩人 必須 閣 比較 支持度 ，"
23888,"結果 蔡英文 用 百分之 一點三五 微微仔 差距 勝出 ，"
23889,"這是 經過 民進黨 黨中央 在內的 五間 民調機構 ，"
23890,"兩工內 完成 一萬 五千份 民調的 統計結果 。"
23891,"數據 結盟 蔡英文 驚險 贏得 初選 ，"
23892,"初選的 風風雨雨 就此 煞戲 ，"
23893,"民進黨 欲 對 團結 改革 閣出發 ，"
23894,"民進黨 共 希望 寄託佇 蔡英文 身軀頂 ，"
23895,"欲 重新 營轉 選民的 信任 ，"
23896,"扛起 執政的 重任 。"
23897,"鰻魚 價數 歷史 新懸 一公斤 八百箍"
23898,"民視新聞報導"
23899,"嘉義縣 是 鰻魚 養殖的 重鎮 ，"
23900,"毋過 這幾年 進口 鰻魚栽 的 數量 愈來愈少 ，"
23902,"日本 收購 鰻魚的 價數 ，"
23903,"對 以前 一公斤 上低 一百四十箍 ，"
23904,"這馬 飆起到 一公斤 八百箍 的 歷史 新懸 ，"
23905,"予 飼了 十外年 鰻魚的 業者 感覺著 ，"
23906,"平常的 辛苦 攏有了 代價 ，"
23907,"因為 除仔內 滿滿 每條 鰻魚 身價 攏佇 飆起 ，"
23908,"鰻魚 外銷 日本的 價數 ，"
23909,"創下了 一公斤 八百箍 的 歷史 新懸 ，"
23910,"毋過 和 日本 震災 無關 ，"
23911,"原因 佇 這三年來 ，"
23912,"鰻魚 魚栽 進口的 數量 銳減 ，"
23913,"養殖業者 搶袂著 瞞魚栽 ，"
23914,"鰻魚 的 價數 就按呢 綴落 水漲船高 ，"
23915,"臺灣 養殖的 鰻魚 ，"
23916,"毋但 日本人 愛食 ，"
23917,"嘉義縣 當地 這位 六十八歲 阿伯 ，"
23918,"都是 愛食 鰻魚 ，"
23919,"予 伊 老買展鬃 。"
23920,"毋過 因為 鰻魚 數量 愈來愈少 ，"
23921,"毋但 欲食 無容易 ，"
23922,"養殖戶 嘛 只通 徛猴癮 吐氣 。"
23923,"復興航空 飛機 被貼 「 炸彈 貼紙 」"
23924,"民視新聞報導"
23925,"飛安 史上 頭擺 有 飛機 被貼 「 炸彈貼紙 」 ，"
23926,"這個月 四號 ，"
23927,"復興航空 一台 臺北 飛 媽宮 班機 落地後 ，"
23928,"機師 發現 倒艙門 有一張 炸彈貼紙 ，"
23929,"這台 飛機 等禮拜日 閣拄拄 被 電話恐喝 。"
23930,"警方 頂日 約談 一名 姓陳 查埔 到案 說明 ，"
23931,"查埔 干焦 承認 貼紙 是 伊 設計的 ，"
23932,"否認 炸彈貼紙 是 伊 貼的 ，"
23933,"被貼 炸彈貼紙 都是 這台 復興航空 飛機 ，"
23934,"四月 四號 中晝 這台 載 七十二人 的 班機 ，"
23935,"對 臺北 飛 媽宮 ，"
23936,"降落後 機師 發現 倒爿 艙門 邊仔 ，"
23937,"竟然 被貼了 一張 炸彈貼紙 。"
23938,"佇 四月 二十二號 復興航空 高雄 櫃檯 ，"
23939,"閣接著 炸彈 恐喝電話 ，"
23940,"發現 兩台 被警告 的 飛機 攏是 仝一班 。"
23941,"航警局 清查 了後 ，"
23942,"約談 一名 二十外歲 的 姓陳 查埔 ，"
23943,"自稱是 大學 法律系 學生 ，"
23944,"查埔 承認 炸彈貼紙 是 伊 設計的 ，"
23945,"毋過 否認 炸彈貼紙 是 伊 搭起去 ，"
23946,"警方 共 全案 函送 檢方 偵辦 。"
23947,"四三空 遊行 前暗 反核人士 圍 臺電"
23948,"民視新聞報導"
23949,"十幾个 環保 佮 地方團體 二十九號 早起 ，"
23950,"集結 佇 臺電大樓 頭前 ，"
23951,"作為 四三空 反核遊行 之前的 暖身 ，"
23952,"進行 為期 二十四點鐘 的 反核運動 。"
23953,"除了 包圍 臺電大樓 靜坐抗議 之外 ，"
23954,"𪜶 嘛欲 歇暝 臺電大樓 宣誓 反核 決心 ，"
23955,"立委 佮 學者 早起 嘛 攏到場 支持 。"
23956,"頭頂 縛著 抗議 布條 發出 呼吼 ，"
23957,"反核人士 佇 臺電大樓 頭前 齊集 抗議 ，"
23958,"愛 臺電 嘛愛 政府 還予 大家 「 非核家園 」 ，"
23959,"因為 遮的 北海岸 地方 鄉民 ，"
23960,"十幾年來 脫離賣了 核能 威脅 ，"
23961,"為著 家己權益 ，"
23962,"這擺 二十四點鐘 的 反核運動 ，"
23963,"講啥物 嘛愛 拼一下 。"
23964,"這場 二十四點鐘 的 「 非核家園 」 反核運動 ，"
23965,"集結了 十幾个 環保 佮 地方團體 ，"
23966,"除了 靜坐抗議 、 演講 佮 表演 之外 ，"
23967,"反核人士 嘛欲 歇暝 臺電大樓 ，"
23968,"都是 幫 四三空 咧欲 上場的 反核遊行 暖身 。"
23969,"勞動節 資生堂 補假 一工 兩分鐘"
23970,"民視新聞報導"
23971,"五一 勞動節 拄拄著 禮拜假日 ，"
23972,"毋過 化妝品 專櫃的 資生堂 公司 煞是 無補假 ，"
23973,"是 予 員工 提早 兩分鐘 下班 來因應 ，"
23974,"引發 網友 佇 BBS 論戰 ，"
23975,"有人 酸 資生堂 頭家 有創意 ，"
23976,"應該 扳予 資生堂 怒買魯 經濟獎 ，"
23977,"毋過 消息 曝光 了後 ，"
23978,"資生堂 反喙 會使 補假 一工 ！"
23979,"這張 資生堂 公司 內部的 公告 ，"
23980,"被 轉貼 佇網路頂 ，"
23981,"嘛佇 PTT 引起 熱烈 討論 ，"
23982,"因為 頂頭 講 五一 勞動節 當工 ，"
23983,"補假 方式 拍線 佇 一年 來 放 ，"
23984,"抑就是 逐工 提早 兩分鐘 下班 ，"
23985,"公告 要強調 舊年 佮 等年 攏是 這種 方式 辦理 ，"
23986,"資生堂 加盟店 店長 嘛 直咻 傷譀矣 ，"
23987,"毋過 兩分鐘 通做啥物 ？"
23988,"泡 泡麵 嘛 至少愛 三分鐘 ！"
23989,"資生堂 五一 休假 規定 緊急 大轉彎 ，"
23990,"因為 代誌 大條矣 ，"
23991,"勞工團體 佮 勞委會 攏佇 關心 ，"
23992,"若是 資生堂 無 重新 公告 補假 ，"
23993,"可能 開單 六千 到 六萬 ，"
